channel,bf_matrix,p_allocation,rate
"{""real"": [[0.5842887163162231, 1.0533359050750732, 0.044369567185640335, -1.7131141424179077], [0.8005846738815308, -0.2624802589416504, 0.7154152989387512, -0.6550679206848145], [0.519029974937439, 0.7135048508644104, -0.09201261401176453, 2.0696849822998047], [-0.8491026163101196, 0.8474658727645874, -0.1787748634815216, -0.302563339471817]], ""imag"": [[0.07148517668247223, -0.6339279413223267, -0.4016193449497223, -0.9192788600921631], [-1.610356330871582, -0.9156807661056519, -1.0251456499099731, 1.7040807008743286], [0.838537335395813, -0.1923106610774994, -2.1680357456207275, -0.021741069853305817], [-1.8104552030563354, -0.447002649307251, 0.6947422027587891, 0.3237987458705902]]}","{""real"": [[-0.4521687924861908, -0.6395437717437744, 0.5172526836395264, -0.34492990374565125], [-0.23250971734523773, -0.20139285922050476, -0.5116198658943176, -0.08901367336511612], [0.1680022031068802, -0.10550323873758316, -0.10250610113143921, -0.17833475768566132], [0.5691984295845032, -0.07507409155368805, 0.0684332624077797, -0.5043443441390991]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.048180803656578064, -0.15201067924499512, -0.5794535279273987, -0.5239341259002686], [0.25773802399635315, -0.6900244951248169, -0.256618469953537, 0.5567024350166321], [-0.566145122051239, 0.18551625311374664, -0.2321312427520752, 0.05008837580680847]]}","{""real"": [[1.4199999570846558, 0.0, 0.0, 0.0], [0.0, 1.3796154260635376, 0.0, 0.0], [0.0, 0.0, 1.198157787322998, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.9179048538208
"{""real"": [[0.2827291190624237, -2.0699820518493652, -0.04268799349665642, -0.7140499353408813], [0.008640941232442856, 2.321366786956787, 0.8137397766113281, -1.0709890127182007], [0.9964868426322937, -1.0169320106506348, 0.740722119808197, 0.6537846326828003], [-1.357486605644226, -0.5833464860916138, -2.2260074615478516, -0.6910366415977478]], ""imag"": [[1.5937132835388184, 0.7710410356521606, 0.065654456615448, 1.2521837949752808], [-1.0796191692352295, -0.050089068710803986, -0.7282655835151672, -0.3583538234233856], [1.2919124364852905, 1.052743673324585, -0.02585536800324917, 0.6648570895195007], [-0.6137451529502869, 1.9691296815872192, -0.16622602939605713, 0.4944586455821991]]}","{""real"": [[-0.4686799645423889, 0.555793046951294, 0.19071216881275177, 0.65959233045578], [-0.29090556502342224, -0.359163373708725, 0.24266785383224487, 0.02577226795256138], [-0.12831884622573853, 0.5357769131660461, -0.2361825853586197, -0.47435155510902405], [-0.31936126947402954, 0.1464814692735672, 0.2725962698459625, -0.4291726052761078]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.744020938873291, 0.294401615858078, 0.18822436034679413, 0.22617682814598083], [0.1523706167936325, 0.3694089353084564, 0.39433708786964417, -0.31702426075935364], [-0.021724935621023178, 0.17449037730693817, -0.7640155553817749, 0.05843684449791908]]}","{""real"": [[1.4399999380111694, 0.0, 0.0, 0.0], [0.0, 1.4043809175491333, 0.0, 0.0], [0.0, 0.0, 1.1701958179473877, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.404890060424805
"{""real"": [[-0.5795857310295105, 0.41353869438171387, -1.078416109085083, 1.3702348470687866], [0.4168689548969269, 0.675450325012207, 0.3267573118209839, 0.36207515001296997], [-1.1784253120422363, 0.6128531694412231, 0.5362251996994019, 1.3887916803359985], [0.12366720288991928, -0.8261860013008118, 0.2598969340324402, 0.37461698055267334]], ""imag"": [[-1.5375466346740723, -0.5834255218505859, 0.758280873298645, -0.3424048125743866], [0.7340081334114075, -0.5269609689712524, 0.06232406571507454, -0.14777129888534546], [0.9282072186470032, 2.398402214050293, -0.6433348655700684, -0.553463339805603], [0.2786778211593628, -0.44278624653816223, 1.4374412298202515, -1.058937668800354]]}","{""real"": [[0.5123257040977478, -0.3913056254386902, 0.7340060472488403, -0.21362879872322083], [0.4651205241680145, 0.2761076092720032, -0.21448054909706116, -0.12722639739513397], [-0.3766612112522125, -0.313725084066391, 0.1955544799566269, 0.3432464897632599], [-0.1961665153503418, 0.5446726679801941, 0.5285512804985046, 0.3479173481464386]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.5735054612159729, 0.16049446165561676, -0.16542038321495056, 0.513037919998169], [0.1062706932425499, -0.3978515565395355, -0.09659529477357864, 0.6517156958580017], [0.02505975402891636, 0.4376166760921478, 0.24684125185012817, 0.10663285851478577]]}","{""real"": [[1.5100001096725464, 0.0, 0.0, 0.0], [0.0, 1.4785012006759644, 0.0, 0.0], [0.0, 0.0, 1.0086169242858887, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.682438850402832
"{""real"": [[-0.5011095404624939, -0.407911092042923, 0.3623730540275574, -0.641028881072998], [0.2022569626569748, 0.3043411076068878, -0.4075128734111786, -0.7036853432655334], [-0.22897422313690186, 0.25108909606933594, -0.4368591010570526, 0.7974094152450562], [-0.026925772428512573, 0.8700311183929443, 0.6999002695083618, 0.17906925082206726]], ""imag"": [[-0.059490446001291275, -2.031670093536377, -0.5732643008232117, -0.3757319152355194], [-1.2175179719924927, -1.1424967050552368, -0.8208202719688416, 2.1030681133270264], [-1.4278336763381958, 1.1558175086975098, 0.383186012506485, 0.2788090407848358], [0.6385723948478699, 1.2758917808532715, -0.9045300483703613, 1.2543784379959106]]}","{""real"": [[0.2193407118320465, -0.3675992488861084, 0.8059327006340027, -0.40894120931625366], [0.13471974432468414, -0.2408074289560318, -0.09241192787885666, 0.10659816861152649], [0.15841692686080933, -0.1770242154598236, -0.4540567100048065, -0.6507483124732971], [-0.6307315230369568, 0.32826945185661316, 0.15432153642177582, -0.329250305891037]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.647750735282898, 0.6575192213058472, 0.007924815639853477, -0.2279999554157257], [0.2996866703033447, -0.20387448370456696, 0.041231513023376465, 0.4252626597881317], [-0.03780225291848183, 0.4403268098831177, 0.3319443464279175, 0.238101065158844]]}","{""real"": [[1.399999976158142, 0.0, 0.0, 0.0], [0.0, 1.383806586265564, 0.0, 0.0], [0.0, 0.0, 1.222289800643921, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.316462516784668
"{""real"": [[0.008013978600502014, -0.40569695830345154, 0.5702178478240967, 2.1339831352233887], [0.012888635508716106, -0.7348567247390747, 1.848965048789978, -1.6130849123001099], [0.6699738502502441, -1.0168495178222656, 0.34604254364967346, 0.7437222599983215], [-1.0967439413070679, 1.1100525856018066, 0.5742728114128113, 1.191152811050415]], ""imag"": [[-0.1804320365190506, -0.05087296664714813, -0.5094077587127686, 1.2373648881912231], [0.06864743679761887, 0.7884671092033386, 0.15638282895088196, 0.2561253607273102], [0.670971155166626, 0.16777990758419037, -0.8258932828903198, -0.01892797276377678], [-0.0011702965712174773, 2.180180311203003, -0.4425494968891144, -0.0897807702422142]]}","{""real"": [[0.13696859776973724, -0.23848985135555267, 0.5829209685325623, 0.7645688652992249], [-0.29543522000312805, 0.43130600452423096, -0.20112690329551697, 0.3408045172691345], [0.048867348581552505, 0.2630665600299835, -0.23688514530658722, 0.25390875339508057], [-0.7208502888679504, -0.5470736622810364, -0.3135734796524048, 0.19756349921226501]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.4147166311740875, -0.5952019095420837, -0.15175101161003113, -0.1442563831806183], [-0.4459250867366791, 0.014412798918783665, 0.6588557958602905, -0.4179423749446869], [0.03324645385146141, 0.18474622070789337, 0.09049304574728012, -0.017322076484560966]]}","{""real"": [[1.4199999570846558, 0.0, 0.0, 0.0], [0.0, 1.3608777523040771, 0.0, 0.0], [0.0, 0.0, 1.2067344188690186, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.419607162475586
"{""real"": [[-0.11821849644184113, -0.21122221648693085, 0.5823426246643066, 0.10592077672481537], [2.0705249309539795, 1.3128619194030762, -2.0035204887390137, 2.4233837127685547], [1.0355007648468018, 0.4640423655509949, -0.6806789040565491, 0.2712554633617401], [-1.6228829622268677, -0.22154879570007324, -1.0025123357772827, -0.29904410243034363]], ""imag"": [[-0.37691643834114075, 2.3504087924957275, 2.4823496341705322, -1.8703035116195679], [0.8837674260139465, -0.4589754343032837, 0.22861063480377197, -0.955695629119873], [0.3900992274284363, -0.06708533316850662, -1.4574179649353027, -1.0103405714035034], [-1.4107728004455566, -0.03890770301222801, -1.1346596479415894, 0.8794330358505249]]}","{""real"": [[0.430264949798584, 0.5903548002243042, 0.4048146605491638, -0.5499800443649292], [-0.08878123760223389, 0.5122764110565186, -0.714511513710022, -0.045491334050893784], [-0.4763239324092865, 0.22675545513629913, 0.45114532113075256, 0.20282705128192902], [0.418876051902771, -0.10886961966753006, 0.23999588191509247, 0.3874865174293518]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.045257747173309326, 0.32731637358665466, -0.1005774512887001, 0.3127211034297943], [-0.4347297251224518, 0.4063560366630554, 0.22951292991638184, 0.2650194466114044], [0.46217966079711914, 0.23134878277778625, -0.04094080999493599, 0.5797739624977112]]}","{""real"": [[1.2499998807907104, 0.0, 0.0, 0.0], [0.0, 1.218752145767212, 0.0, 0.0], [0.0, 0.0, 1.0246614217758179, 0.0], [0.0, 0.0, 0.0, 0.5096459984779358]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",12.364092826843262
"{""real"": [[-1.39180326461792, 0.6234161257743835, -0.3773603141307831, -0.905204176902771], [-0.5844371914863586, 0.5045222043991089, 1.3368289470672607, -0.3063480257987976], [-1.220100998878479, -0.3117809593677521, -0.4389960765838623, 0.7499487400054932], [-0.39422252774238586, 1.6923611164093018, -0.17586202919483185, 1.1999236345291138]], ""imag"": [[-0.7582924962043762, -0.042447589337825775, 0.4686615765094757, -0.1575329303741455], [-1.3885687589645386, -0.2946625053882599, 0.5941694378852844, -0.1754973977804184], [1.1987557411193848, -0.8038800954818726, 1.821181058883667, 0.5373965501785278], [0.5317886471748352, -0.04738170653581619, 0.0902407243847847, -0.3473147749900818]]}","{""real"": [[0.7879568338394165, 0.35659080743789673, -0.22218935191631317, 0.4501096308231354], [-0.27341750264167786, 0.35656189918518066, 0.43750590085983276, 0.41213011741638184], [0.33945152163505554, -0.5698837637901306, 0.565654456615448, 0.1364654302597046], [0.045457009226083755, 0.44212982058525085, 0.4203380346298218, -0.22235238552093506]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.21566742658615112, -0.23002824187278748, -0.48432227969169617, 0.3207027316093445], [0.22176146507263184, -0.40356361865997314, 0.09430626034736633, -0.02194494754076004], [0.30229508876800537, 0.0984048992395401, -0.1382366567850113, -0.6753922700881958]]}","{""real"": [[1.409999966621399, 0.0, 0.0, 0.0], [0.0, 1.3248507976531982, 0.0, 0.0], [0.0, 0.0, 1.253009557723999, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.821951866149902
"{""real"": [[-1.657962441444397, 0.5340577363967896, 1.1697672605514526, -0.3727492392063141], [1.0892881155014038, 0.47763827443122864, 1.5664482116699219, 0.7122487425804138], [-1.342833161354065, 0.0353049710392952, 1.4067293405532837, -0.3512594699859619], [-0.480826199054718, -0.5449145436286926, 1.8576830625534058, -0.34873166680336]], ""imag"": [[2.070333480834961, 1.6530752182006836, -0.16448360681533813, 0.7404778003692627], [-0.08231198787689209, 0.34647613763809204, -0.40028122067451477, 1.775870442390442], [-2.8645782470703125, 0.011340636759996414, 0.511601448059082, -0.4197375178337097], [0.771250307559967, 0.17560124397277832, 0.9237480163574219, -0.061377380043268204]]}","{""real"": [[0.825253427028656, -0.47632718086242676, 0.2832030951976776, -0.1089283749461174], [0.1985001116991043, 0.07070064544677734, -0.5194088816642761, -0.15571564435958862], [-0.33132490515708923, -0.47483542561531067, 0.16191761195659637, -0.012801346369087696], [0.29862767457962036, 0.21474765241146088, -0.5715081691741943, -0.1624870002269745]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.20497339963912964, 0.19012105464935303, 0.016195867210626602, 0.7636386156082153], [0.19630172848701477, 0.6148251295089722, 0.4704799950122833, 0.02186848782002926], [-0.007173655554652214, 0.2870063781738281, 0.27487871050834656, -0.5947262048721313]]}","{""real"": [[1.3199999332427979, 0.0, 0.0, 0.0], [0.0, 1.2688173055648804, 0.0, 0.0], [0.0, 0.0, 0.8144981861114502, 0.0], [0.0, 0.0, 0.0, 0.5929227471351624]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.058324813842773
"{""real"": [[0.682451069355011, 0.2629519999027252, -0.39416515827178955, 0.7505151033401489], [0.6693829894065857, 0.37637245655059814, -0.7485965490341187, 0.1735495775938034], [-0.489268034696579, -1.2109081745147705, -0.5859179496765137, 0.8821973204612732], [-0.014703985303640366, 0.09321233630180359, -0.6888107657432556, -1.5387380123138428]], ""imag"": [[-0.5946938395500183, -0.5234015583992004, 0.5924281477928162, 1.0016145706176758], [0.7921702265739441, -0.9706552624702454, 1.0617005825042725, 0.180711567401886], [-1.2641370296478271, -0.32870206236839294, 0.7331482172012329, -1.1093708276748657], [-0.6001330614089966, -1.247377634048462, 2.2274022102355957, -0.9131027460098267]]}","{""real"": [[-0.3253212869167328, 0.4734262228012085, -0.7470422983169556, 0.334606409072876], [-0.4007774889469147, 0.003042302094399929, 0.04766583815217018, -0.2875417470932007], [0.7285049557685852, 0.19637320935726166, -0.3308044373989105, -0.3081081509590149], [-0.34697476029396057, 0.08708138763904572, 0.22172245383262634, 0.03446175158023834]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.20588988065719604, 0.41375496983528137, 0.0226298775523901, -0.7350645065307617], [-0.1413547545671463, -0.17439115047454834, -0.2112768441438675, -0.36238715052604675], [-0.14163565635681152, -0.7267099022865295, -0.48570919036865234, -0.19389593601226807]]}","{""real"": [[1.600000023841858, 0.0, 0.0, 0.0], [0.0, 1.553884744644165, 0.0, 0.0], [0.0, 0.0, 0.8480439186096191, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",9.376380920410156
"{""real"": [[1.829300045967102, 0.30501818656921387, -0.08590156584978104, 2.111953020095825], [-0.7074059247970581, -0.003927077632397413, 3.2508814334869385, -0.7801691293716431], [-1.4690996408462524, -0.13776826858520508, 1.1710424423217773, -0.9837809205055237], [0.9365537762641907, 0.2971886694431305, 0.828635036945343, -0.17957185208797455]], ""imag"": [[1.1936936378479004, -0.15528994798660278, -0.312171071767807, 0.7214816808700562], [-0.42501604557037354, 2.037818193435669, 0.9727415442466736, 0.6264238357543945], [2.3290903568267822, 1.7154855728149414, 0.6935266256332397, 0.7083963751792908], [0.18980632722377777, -1.0131632089614868, 0.8643666505813599, -0.1365128606557846]]}","{""real"": [[-0.5351694822311401, -0.6791437864303589, -0.10714174807071686, -0.49079325795173645], [-0.26768672466278076, 0.05611357092857361, -0.08439594507217407, 0.23266592621803284], [0.34799984097480774, -0.4271708130836487, -0.19472910463809967, 0.25415003299713135], [-0.4323635697364807, -0.1863279789686203, 0.561731219291687, 0.6066634654998779]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.380749374628067, 0.11171506345272064, -0.7283130884170532, 0.4195811152458191], [-0.4321364164352417, 0.5526827573776245, 0.07505884766578674, -0.30996087193489075], [-0.04672560095787048, -0.021991463378071785, 0.3030880093574524, 0.01521637849509716]]}","{""real"": [[1.3700000047683716, 0.0, 0.0, 0.0], [0.0, 1.3133823871612549, 0.0, 0.0], [0.0, 0.0, 1.0404369831085205, 0.0], [0.0, 0.0, 0.0, 0.2628958225250244]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.607077598571777
"{""real"": [[0.4584823250770569, 1.8374522924423218, -1.2030179500579834, 1.2880207300186157], [1.3682384490966797, 0.690792977809906, 0.37537118792533875, -1.372178077697754], [-0.5566003918647766, -1.2703365087509155, -1.1314222812652588, -0.8980278372764587], [0.35155484080314636, -0.3663817346096039, 0.5101803541183472, 1.356349229812622]], ""imag"": [[0.1321278065443039, 0.005318659823387861, 0.9804156422615051, 1.066280722618103], [0.8604161739349365, 0.7495988607406616, 1.164681315422058, -0.17710310220718384], [-1.7402448654174805, -0.13740810751914978, 0.2124679684638977, -0.07235870510339737], [-0.747671902179718, -0.39743468165397644, -0.9928538799285889, 1.1884849071502686]]}","{""real"": [[-0.5456233620643616, -0.337690144777298, -0.5657719373703003, -0.5178438425064087], [-0.5287612080574036, 0.22115367650985718, -0.17975249886512756, 0.6092996001243591], [-0.3659345507621765, -0.4070580005645752, 0.6147571802139282, -0.020643875002861023], [-0.11352702230215073, 0.5686103701591492, 0.09248541295528412, -0.3522235155105591]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.2482893019914627, -0.28223735094070435, 0.09367284923791885, 0.3433154821395874], [0.08610868453979492, 0.10438460111618042, -0.4440796673297882, 0.326382577419281], [0.4548051655292511, -0.5074328780174255, -0.2347976565361023, 0.10822691023349762]]}","{""real"": [[1.3899999856948853, 0.0, 0.0, 0.0], [0.0, 1.3555541038513184, 0.0, 0.0], [0.0, 0.0, 1.261690616607666, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.937169075012207
"{""real"": [[0.6472794413566589, 0.27058711647987366, 0.113718181848526, -0.019840294495224953], [-1.4947584867477417, -0.5632423758506775, -0.7910880446434021, -0.42110350728034973], [-1.0998326539993286, 0.6303255558013916, 0.45764580368995667, -0.26796093583106995], [-0.982188880443573, -1.093058705329895, -0.33869311213493347, -0.9663577079772949]], ""imag"": [[-1.370801329612732, 0.6441217660903931, 0.7473306059837341, 0.1428453028202057], [-0.16138054430484772, 0.9065641760826111, -0.8212860822677612, 2.3465147018432617], [2.028205633163452, 0.42796793580055237, 0.583582878112793, -0.8290827870368958], [0.47047287225723267, -3.128859281539917, -1.1147913932800293, 0.32269731163978577]]}","{""real"": [[-0.19710896909236908, -0.9169865846633911, -0.34582555294036865, 0.026233574375510216], [-0.6090229749679565, 0.30154794454574585, -0.45002254843711853, 0.03210579231381416], [-0.1719517856836319, -0.050360310822725296, 0.20876078307628632, -0.3003077507019043], [-0.3612934350967407, 0.19296763837337494, -0.2960488200187683, 0.1278257966041565]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.4514850974082947, -0.012261866591870785, -0.244974747300148, -0.2657192051410675], [0.3507468104362488, 0.051446206867694855, -0.27600881457328796, 0.7951601147651672], [-0.3213663101196289, -0.1601078361272812, 0.6406750679016113, 0.43459245562553406]]}","{""real"": [[1.399999976158142, 0.0, 0.0, 0.0], [0.0, 1.3667422533035278, 0.0, 0.0], [0.0, 0.0, 1.2310690879821777, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.579296112060547
"{""real"": [[1.1959505081176758, 0.06902569532394409, -1.3862968683242798, 1.6073331832885742], [-0.5664199590682983, -0.34350141882896423, -0.5511478185653687, -0.5075265169143677], [0.867464005947113, 0.8605638146400452, 0.7060573101043701, -1.3223329782485962], [0.47465696930885315, -0.7164407968521118, -0.5611534714698792, 0.6632634997367859]], ""imag"": [[-0.38307687640190125, -0.25623902678489685, -0.16030406951904297, -1.246903419494629], [1.3187036514282227, -2.5306692123413086, 0.5823723673820496, 1.489941954612732], [0.1738957315683365, 0.11752104014158249, -0.7632932066917419, -1.1910580396652222], [-0.10660826414823532, 1.233961820602417, 0.06599197536706924, 0.2706837058067322]]}","{""real"": [[-0.36097782850265503, -0.2286020666360855, -0.6821462512016296, -0.5933907628059387], [0.4195687174797058, -0.49768972396850586, 0.30032286047935486, -0.4087461531162262], [-0.020771613344550133, 0.4962266683578491, -0.08793757110834122, -0.07744328677654266], [-0.655711829662323, -0.39789918065071106, 0.4132205545902252, 0.07715195417404175]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.46913015842437744, -0.1453803926706314, -0.26766836643218994, 0.0783255398273468], [0.06779571622610092, -0.5123623013496399, -0.36877506971359253, 0.580078125], [-0.19643840193748474, 0.10877041518688202, -0.24157190322875977, 0.3553007245063782]]}","{""real"": [[1.4300000667572021, 0.0, 0.0, 0.0], [0.0, 1.3257970809936523, 0.0, 0.0], [0.0, 0.0, 1.2373378276824951, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",10.494503021240234
"{""real"": [[-0.7528444528579712, 0.41405928134918213, 0.004178425297141075, 0.4506644904613495], [0.8480808734893799, -0.6374537944793701, -0.08358805626630783, -0.6539819836616516], [0.3378457725048065, -0.4540105164051056, -0.5469451546669006, -0.6877332329750061], [0.5292020440101624, -0.1106894239783287, 0.5133398771286011, -0.2814544439315796]], ""imag"": [[-1.373846411705017, -0.15957900881767273, -2.004350423812866, 1.4816581010818481], [1.3320859670639038, 0.8643699288368225, -0.9587123394012451, 1.478061556816101], [0.8097093105316162, 1.774620771408081, 1.4848365783691406, 2.6504104137420654], [-0.45906174182891846, -1.4746166467666626, -0.663173258304596, -1.9405370950698853]]}","{""real"": [[0.24731110036373138, -0.5054933428764343, 0.8060559630393982, -0.18326836824417114], [0.4029000997543335, -0.05088592693209648, -0.08685240149497986, 0.3020502030849457], [0.10694321244955063, -0.7298018336296082, -0.4952719807624817, -0.021055076271295547], [0.5984861254692078, 0.38736802339553833, 0.029889633879065514, -0.12935695052146912]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.3403589427471161, 0.05809967964887619, -0.03753829747438431, -0.7846499085426331], [-0.2108876258134842, 0.20829245448112488, 0.25077328085899353, 0.24386101961135864], [-0.49655666947364807, -0.1116289272904396, 0.17957225441932678, 0.4276190996170044]]}","{""real"": [[1.4399999380111694, 0.0, 0.0, 0.0], [0.0, 1.3815209865570068, 0.0, 0.0], [0.0, 0.0, 1.1822326183319092, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.357256889343262
"{""real"": [[-0.9076839685440063, -0.7026333212852478, -2.1819427013397217, 3.35505747795105], [0.3901115655899048, -1.7741317749023438, -1.1741855144500732, 1.3052568435668945], [0.28708064556121826, 0.10638679563999176, 0.30297622084617615, -0.07067213952541351], [-0.44797003269195557, -0.5800851583480835, -0.5839157700538635, -1.6970454454421997]], ""imag"": [[0.36249035596847534, -0.2665388584136963, -0.21521581709384918, -1.1312166452407837], [-0.8370831608772278, -0.6695789694786072, 0.12141834944486618, -0.21093741059303284], [-1.653969645500183, -1.3369420766830444, 0.22530782222747803, -1.1317776441574097], [0.4850870668888092, 0.2749699354171753, 0.2077203392982483, -0.038286592811346054]]}","{""real"": [[0.1116972267627716, -0.6440999507904053, 0.608223021030426, 0.4502485990524292], [0.2784357964992523, -0.6103085875511169, -0.5073152184486389, -0.2568344175815582], [0.38983049988746643, -0.17051321268081665, -0.30363789200782776, 0.0695372000336647], [-0.4332277178764343, -0.23901596665382385, -0.14151588082313538, -0.04327956959605217]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [0.030669942498207092, -0.20783165097236633, 0.0843239426612854, -0.4188304841518402], [0.25133684277534485, 0.1595119684934616, -0.3905337452888489, 0.6933939456939697], [-0.7114999294281006, -0.24045228958129883, -0.31756284832954407, 0.26151397824287415]]}","{""real"": [[1.4499999284744263, 0.0, 0.0, 0.0], [0.0, 1.3719037771224976, 0.0, 0.0], [0.0, 0.0, 1.1771713495254517, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.095940589904785
"{""real"": [[-0.49643436074256897, -0.868333101272583, 1.3726481199264526, -2.447385549545288], [0.17547090351581573, 1.1918692588806152, 0.8469945788383484, 0.7636464238166809], [0.09574015438556671, 0.024276819080114365, 0.8977578282356262, -2.543405055999756], [-0.9111257195472717, -1.3831110000610352, -1.406203031539917, -0.29777759313583374]], ""imag"": [[0.28831639885902405, -0.34015026688575745, -0.7679743766784668, -1.6580944061279297], [-0.5884354710578918, 1.3348954916000366, 2.102104902267456, 0.6509351134300232], [-0.3288175165653229, 2.073042154312134, -0.6028696894645691, 1.5539778470993042], [-0.9151498079299927, -0.1349705010652542, -0.34017181396484375, -1.3384685516357422]]}","{""real"": [[0.0996769368648529, 0.021707985550165176, -0.9210381507873535, 0.37587523460388184], [0.46533843874931335, -0.4065227210521698, 0.3094384968280792, 0.6583192348480225], [-0.12153758853673935, -0.826740562915802, -0.19848313927650452, -0.4063824713230133], [0.36160436272621155, 0.14847086369991302, -0.07389459013938904, -0.2855372130870819]], ""imag"": [[-0.0, -0.0, -0.0, -0.0], [-0.21547293663024902, 0.17466767132282257, -0.057522740215063095, -0.09389983862638474], [-0.038826312869787216, 0.29436615109443665, 0.03823383152484894, 0.0869830995798111], [-0.7616166472434998, -0.10754002630710602, 0.07943619042634964, 0.4028301537036896]]}","{""real"": [[1.459999918937683, 0.0, 0.0, 0.0], [0.0, 1.420738697052002, 0.0, 0.0], [0.0, 0.0, 1.1097140312194824, 0.0], [0.0, 0.0, 0.0, 0.0]], ""imag"": [[0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0], [0.0, 0.0, 0.0, 0.0]]}",11.673118591308594
